trip_id,start_time,end_time,headway_secs
20M-GLOBAUX-20-S_2_0,08:13:20,08:16:20,180
20M-GLOBAUX-20-S_2_0,08:16:20,08:19:15,175
20M-GLOBAUX-20-S_2_0,08:19:15,08:35:45,165
20M-GLOBAUX-20-S_2_0,08:35:45,09:05:45,180
20M-GLOBAUX-20-S_2_0,09:05:45,09:09:05,200
20M-GLOBAUX-20-S_2_0,09:09:05,10:16:35,225
20M-GLOBAUX-20-S_2_0,10:16:35,10:20:30,235
20M-GLOBAUX-20-S_2_0,10:20:30,14:50:30,300
20M-GLOBAUX-20-S_2_0,14:50:30,14:55:15,285
20M-GLOBAUX-20-S_2_0,14:55:15,14:59:45,270
20M-GLOBAUX-20-S_2_0,14:59:45,15:27:45,240
20M-GLOBAUX-20-S_2_0,15:27:45,15:31:05,200
20M-GLOBAUX-20-S_2_0,15:31:05,15:40:50,195
20M-GLOBAUX-20-S_2_0,15:40:50,16:14:45,185
20M-GLOBAUX-20-S_2_0,16:14:45,16:34:00,165
20M-GLOBAUX-20-S_2_0,16:34:00,17:04:00,150
20M-GLOBAUX-20-S_2_0,17:04:00,17:15:00,165
20M-GLOBAUX-20-S_2_0,17:15:00,17:18:15,195
20M-GLOBAUX-20-S_2_0,17:18:15,17:31:35,200
20M-GLOBAUX-20-S_2_0,17:31:35,17:52:35,210
20M-GLOBAUX-20-S_2_0,17:52:35,18:26:20,225
20M-GLOBAUX-20-S_2_0,18:26:20,23:01:20,300
20M-GLOBAUX-20-S_2_0,23:01:20,23:19:20,360
20M-GLOBAUX-20-S_2_0,23:19:20,23:32:20,390
20M-GLOBAUX-20-S_2_0,23:32:20,23:46:20,420
20M-GLOBAUX-20-S_2_0,23:46:20,24:22:35,435
20M-GLOBAUX-20-S_2_0,24:22:35,24:30:00,445
20M-GLOBAUX-20-S_4_0,05:30:00,06:20:00,600
20M-GLOBAUX-20-S_4_0,06:20:00,06:38:00,360
20M-GLOBAUX-20-S_4_0,06:38:00,06:54:30,330
20M-GLOBAUX-20-S_4_0,06:54:30,08:36:20,235
20M-GLOBAUX-20-S_4_0,08:36:20,08:40:20,240
20M-GLOBAUX-20-S_4_0,08:40:20,09:25:20,270
20M-GLOBAUX-20-S_4_0,09:25:20,09:30:30,310
20M-GLOBAUX-20-S_4_0,09:30:30,09:40:00,570
20M-GLOBAUX-20-S_4_0,09:40:00,15:00:00,600
20M-GLOBAUX-20-S_4_0,15:00:00,15:07:00,420
20M-GLOBAUX-20-S_4_0,15:07:00,15:19:00,360
20M-GLOBAUX-20-S_4_0,15:19:00,15:28:00,270
20M-GLOBAUX-20-S_4_0,15:28:00,15:40:00,240
20M-GLOBAUX-20-S_4_0,15:40:00,18:16:40,235
20M-GLOBAUX-20-S_4_0,18:16:40,18:25:40,270
20M-GLOBAUX-20-S_4_0,18:25:40,18:31:30,350
20M-GLOBAUX-20-S_4_0,18:31:30,20:00:00,590
20M-GLOBAUX-20-S_4_0,20:00:00,24:40:00,600
20M-GLOBAUX-20-S_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-20-S_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-20-S_4_1,05:30:00,06:20:00,600
20M-GLOBAUX-20-S_4_1,06:20:00,06:38:00,360
20M-GLOBAUX-20-S_4_1,06:38:00,06:43:15,315
20M-GLOBAUX-20-S_4_1,06:43:15,06:52:25,275
20M-GLOBAUX-20-S_4_1,06:52:25,08:53:50,235
20M-GLOBAUX-20-S_4_1,08:53:50,09:16:20,270
20M-GLOBAUX-20-S_4_1,09:16:20,09:21:00,280
20M-GLOBAUX-20-S_4_1,09:21:00,09:30:00,540
20M-GLOBAUX-20-S_4_1,09:30:00,15:00:00,600
20M-GLOBAUX-20-S_4_1,15:00:00,15:18:00,360
20M-GLOBAUX-20-S_4_1,15:18:00,15:30:00,240
20M-GLOBAUX-20-S_4_1,15:30:00,17:58:50,235
20M-GLOBAUX-20-S_4_1,17:58:50,18:25:50,270
20M-GLOBAUX-20-S_4_1,18:25:50,18:32:35,405
20M-GLOBAUX-20-S_4_1,18:32:35,19:40:15,580
20M-GLOBAUX-20-S_4_1,19:40:15,19:50:00,585
20M-GLOBAUX-20-S_4_1,19:50:00,25:00:00,600
20M-GLOBAUX-20-S_5_3,05:30:00,05:57:00,405
20M-GLOBAUX-20-S_5_3,05:57:00,06:03:00,360
20M-GLOBAUX-20-S_5_3,06:03:00,07:37:30,270
20M-GLOBAUX-20-S_5_3,07:37:30,08:01:25,205
20M-GLOBAUX-20-S_5_3,08:01:25,08:08:25,210
20M-GLOBAUX-20-S_5_3,08:08:25,08:21:40,265
20M-GLOBAUX-20-S_5_3,08:21:40,09:38:10,270
20M-GLOBAUX-20-S_5_3,09:38:10,09:44:35,385
20M-GLOBAUX-20-S_5_3,09:44:35,14:43:35,390
20M-GLOBAUX-20-S_5_3,14:43:35,14:49:05,330
20M-GLOBAUX-20-S_5_3,14:49:05,15:24:05,300
20M-GLOBAUX-20-S_5_3,15:24:05,17:27:45,265
20M-GLOBAUX-20-S_5_3,17:27:45,17:37:15,285
20M-GLOBAUX-20-S_5_3,17:37:15,17:42:05,290
20M-GLOBAUX-20-S_5_3,17:42:05,22:27:05,300
20M-GLOBAUX-20-S_5_3,22:27:05,22:33:15,370
20M-GLOBAUX-20-S_5_3,22:33:15,24:45:00,465
20M-GLOBAUX-20-S_5_2,05:30:00,05:50:15,405
20M-GLOBAUX-20-S_5_2,05:50:15,05:56:30,375
20M-GLOBAUX-20-S_5_2,05:56:30,06:01:20,290
20M-GLOBAUX-20-S_5_2,06:01:20,07:53:50,270
20M-GLOBAUX-20-S_5_2,07:53:50,07:58:00,250
20M-GLOBAUX-20-S_5_2,07:58:00,08:29:30,210
20M-GLOBAUX-20-S_5_2,08:29:30,09:32:30,270
20M-GLOBAUX-20-S_5_2,09:32:30,09:38:30,360
20M-GLOBAUX-20-S_5_2,09:38:30,14:44:00,390
20M-GLOBAUX-20-S_5_2,14:44:00,15:44:00,300
20M-GLOBAUX-20-S_5_2,15:44:00,17:47:40,265
20M-GLOBAUX-20-S_5_2,17:47:40,22:27:40,300
20M-GLOBAUX-20-S_5_2,22:27:40,22:33:15,335
20M-GLOBAUX-20-S_5_2,22:33:15,24:45:00,465
20M-GLOBAUX-00-A_1_3,05:30:00,07:25:30,630
20M-GLOBAUX-00-A_1_3,07:25:30,08:12:10,560
20M-GLOBAUX-00-A_1_3,08:12:10,10:43:40,505
20M-GLOBAUX-00-A_1_3,10:43:40,12:00:20,460
20M-GLOBAUX-00-A_1_3,12:00:20,12:07:20,420
20M-GLOBAUX-00-A_1_3,12:07:20,18:24:20,390
20M-GLOBAUX-00-A_1_3,18:24:20,18:31:20,420
20M-GLOBAUX-00-A_1_3,18:31:20,19:25:00,460
20M-GLOBAUX-00-A_1_3,19:25:00,21:22:50,505
20M-GLOBAUX-00-A_1_3,21:22:50,24:01:30,560
20M-GLOBAUX-00-A_1_3,24:01:30,24:12:00,630
20M-GLOBAUX-00-A_1_3,24:12:00,24:23:00,660
20M-GLOBAUX-00-A_1_3,24:23:00,25:08:00,675
20M-GLOBAUX-00-A_1_2,05:30:00,08:07:30,630
20M-GLOBAUX-00-A_1_2,08:07:30,08:54:10,560
20M-GLOBAUX-00-A_1_2,08:54:10,09:02:45,515
20M-GLOBAUX-00-A_1_2,09:02:45,10:01:40,505
20M-GLOBAUX-00-A_1_2,10:01:40,12:04:20,460
20M-GLOBAUX-00-A_1_2,12:04:20,18:27:50,390
20M-GLOBAUX-00-A_1_2,18:27:50,18:35:20,450
20M-GLOBAUX-00-A_1_2,18:35:20,20:07:20,460
20M-GLOBAUX-00-A_1_2,20:07:20,20:15:35,495
20M-GLOBAUX-00-A_1_2,20:15:35,22:05:00,505
20M-GLOBAUX-00-A_1_2,22:05:00,22:14:10,550
20M-GLOBAUX-00-A_1_2,22:14:10,23:19:30,560
20M-GLOBAUX-00-A_1_2,23:19:30,24:54:00,630
20M-GLOBAUX-00-A_1_2,24:54:00,25:05:00,660
20M-GLOBAUX-00-A_2_1,05:29:59,06:17:54,575
20M-GLOBAUX-00-A_2_1,06:17:54,06:27:31,577
20M-GLOBAUX-00-A_2_1,06:27:31,06:46:41,575
20M-GLOBAUX-00-A_2_1,06:46:41,06:56:20,579
20M-GLOBAUX-00-A_2_1,06:56:20,07:15:30,575
20M-GLOBAUX-00-A_2_1,07:15:30,07:52:50,560
20M-GLOBAUX-00-A_2_1,07:52:50,08:01:35,525
20M-GLOBAUX-00-A_2_1,08:01:35,08:10:22,527
20M-GLOBAUX-00-A_2_1,08:10:22,08:45:22,525
20M-GLOBAUX-00-A_2_1,08:45:22,08:54:06,524
20M-GLOBAUX-00-A_2_1,08:54:06,09:02:51,525
20M-GLOBAUX-00-A_2_1,09:02:51,09:11:34,523
20M-GLOBAUX-00-A_2_1,09:11:34,10:30:19,525
20M-GLOBAUX-00-A_2_1,10:30:19,11:08:39,460
20M-GLOBAUX-00-A_2_1,11:08:39,11:15:59,440
20M-GLOBAUX-00-A_2_1,11:15:59,11:23:25,446
20M-GLOBAUX-00-A_2_1,11:23:25,12:05:25,420
20M-GLOBAUX-00-A_2_1,12:05:25,12:12:28,423
20M-GLOBAUX-00-A_2_1,12:12:28,12:19:28,420
20M-GLOBAUX-00-A_2_1,12:19:28,12:32:48,400
20M-GLOBAUX-00-A_2_1,12:32:48,12:39:23,395
20M-GLOBAUX-00-A_2_1,12:39:23,14:34:53,385
20M-GLOBAUX-00-A_2_1,14:34:53,14:41:15,382
20M-GLOBAUX-00-A_2_1,14:41:15,14:47:40,385
20M-GLOBAUX-00-A_2_1,14:47:40,14:54:00,380
20M-GLOBAUX-00-A_2_1,14:54:00,18:19:20,385
20M-GLOBAUX-00-A_2_1,18:19:20,18:25:44,384
20M-GLOBAUX-00-A_2_1,18:25:44,18:38:54,395
20M-GLOBAUX-00-A_2_1,18:38:54,19:00:39,435
20M-GLOBAUX-00-A_2_1,19:00:39,19:07:53,434
20M-GLOBAUX-00-A_2_1,19:07:53,19:29:38,435
20M-GLOBAUX-00-A_2_1,19:29:38,19:52:08,450
20M-GLOBAUX-00-A_2_1,19:52:08,19:59:53,465
20M-GLOBAUX-00-A_2_1,19:59:53,20:07:33,460
20M-GLOBAUX-00-A_2_1,20:07:33,20:46:18,465
20M-GLOBAUX-00-A_2_1,20:46:18,21:10:18,480
20M-GLOBAUX-00-A_2_1,21:10:18,21:35:48,510
20M-GLOBAUX-00-A_2_1,21:35:48,21:54:28,560
20M-GLOBAUX-00-A_2_1,21:54:28,22:32:28,570
20M-GLOBAUX-00-A_2_1,22:32:28,22:41:56,568
20M-GLOBAUX-00-A_2_1,22:41:56,23:10:26,570
20M-GLOBAUX-00-A_2_1,23:10:26,23:49:26,585
20M-GLOBAUX-00-A_2_1,23:49:26,23:59:15,589
20M-GLOBAUX-00-A_2_1,23:59:15,24:18:55,590
20M-GLOBAUX-00-A_2_1,24:18:55,25:08:55,600
20M-GLOBAUX-00-A_2_0,05:30:00,07:07:30,585
20M-GLOBAUX-00-A_2_0,07:07:30,07:44:30,555
20M-GLOBAUX-00-A_2_0,07:44:30,08:37:30,530
20M-GLOBAUX-00-A_2_0,08:37:30,11:02:00,510
20M-GLOBAUX-00-A_2_0,11:02:00,12:18:40,460
20M-GLOBAUX-00-A_2_0,12:18:40,12:40:40,440
20M-GLOBAUX-00-A_2_0,12:40:40,13:09:40,435
20M-GLOBAUX-00-A_2_0,13:09:40,19:28:15,385
20M-GLOBAUX-00-A_2_0,19:28:15,21:12:05,445
20M-GLOBAUX-00-A_2_0,21:12:05,21:50:50,465
20M-GLOBAUX-00-A_2_0,21:50:50,22:17:05,525
20M-GLOBAUX-00-A_2_0,22:17:05,22:53:05,540
20M-GLOBAUX-00-A_2_0,22:53:05,23:02:30,565
20M-GLOBAUX-00-A_2_0,23:02:30,24:00:00,575
20M-GLOBAUX-00-A_2_0,24:00:00,25:00:00,600
20M-GLOBAUX-00-A_4_0,05:30:00,25:10:00,600
20M-GLOBAUX-00-A_4_0,25:10:00,25:18:30,510
20M-GLOBAUX-00-A_4_0,25:18:30,25:30:00,690
20M-GLOBAUX-00-A_4_1,05:30:00,25:30:00,600
20M-GLOBAUX-00-A_5_3,05:30:00,08:49:30,630
20M-GLOBAUX-00-A_5_3,08:49:30,08:59:45,615
20M-GLOBAUX-00-A_5_3,08:59:45,20:11:15,510
20M-GLOBAUX-00-A_5_3,20:11:15,20:21:00,585
20M-GLOBAUX-00-A_5_3,20:21:00,25:15:00,630
20M-GLOBAUX-00-A_5_2,05:30:00,09:21:00,630
20M-GLOBAUX-00-A_5_2,09:21:00,20:32:30,510
20M-GLOBAUX-00-A_5_2,20:32:30,20:42:00,570
20M-GLOBAUX-00-A_5_2,20:42:00,25:15:00,630
20M-GLOBAUX-20-A_1_3,05:30:00,07:25:30,630
20M-GLOBAUX-20-A_1_3,07:25:30,08:12:10,560
20M-GLOBAUX-20-A_1_3,08:12:10,10:43:40,505
20M-GLOBAUX-20-A_1_3,10:43:40,12:00:20,460
20M-GLOBAUX-20-A_1_3,12:00:20,12:07:20,420
20M-GLOBAUX-20-A_1_3,12:07:20,18:24:20,390
20M-GLOBAUX-20-A_1_3,18:24:20,18:31:20,420
20M-GLOBAUX-20-A_1_3,18:31:20,19:25:00,460
20M-GLOBAUX-20-A_1_3,19:25:00,21:22:50,505
20M-GLOBAUX-20-A_1_3,21:22:50,24:01:30,560
20M-GLOBAUX-20-A_1_3,24:01:30,24:12:00,630
20M-GLOBAUX-20-A_1_3,24:12:00,24:23:00,660
20M-GLOBAUX-20-A_1_3,24:23:00,25:08:00,675
20M-GLOBAUX-20-A_1_2,05:30:00,08:07:30,630
20M-GLOBAUX-20-A_1_2,08:07:30,08:54:10,560
20M-GLOBAUX-20-A_1_2,08:54:10,09:02:45,515
20M-GLOBAUX-20-A_1_2,09:02:45,10:01:40,505
20M-GLOBAUX-20-A_1_2,10:01:40,12:04:20,460
20M-GLOBAUX-20-A_1_2,12:04:20,18:27:50,390
20M-GLOBAUX-20-A_1_2,18:27:50,18:35:20,450
20M-GLOBAUX-20-A_1_2,18:35:20,20:07:20,460
20M-GLOBAUX-20-A_1_2,20:07:20,20:15:35,495
20M-GLOBAUX-20-A_1_2,20:15:35,22:05:00,505
20M-GLOBAUX-20-A_1_2,22:05:00,22:14:10,550
20M-GLOBAUX-20-A_1_2,22:14:10,23:19:30,560
20M-GLOBAUX-20-A_1_2,23:19:30,24:54:00,630
20M-GLOBAUX-20-A_1_2,24:54:00,25:05:00,660
20M-GLOBAUX-20-A_2_1,05:29:59,06:17:54,575
20M-GLOBAUX-20-A_2_1,06:17:54,06:27:31,577
20M-GLOBAUX-20-A_2_1,06:27:31,06:46:41,575
20M-GLOBAUX-20-A_2_1,06:46:41,06:56:20,579
20M-GLOBAUX-20-A_2_1,06:56:20,07:15:30,575
20M-GLOBAUX-20-A_2_1,07:15:30,07:52:50,560
20M-GLOBAUX-20-A_2_1,07:52:50,08:01:35,525
20M-GLOBAUX-20-A_2_1,08:01:35,08:10:22,527
20M-GLOBAUX-20-A_2_1,08:10:22,08:45:22,525
20M-GLOBAUX-20-A_2_1,08:45:22,08:54:06,524
20M-GLOBAUX-20-A_2_1,08:54:06,09:02:51,525
20M-GLOBAUX-20-A_2_1,09:02:51,09:11:34,523
20M-GLOBAUX-20-A_2_1,09:11:34,10:30:19,525
20M-GLOBAUX-20-A_2_1,10:30:19,11:08:39,460
20M-GLOBAUX-20-A_2_1,11:08:39,11:15:59,440
20M-GLOBAUX-20-A_2_1,11:15:59,11:23:25,446
20M-GLOBAUX-20-A_2_1,11:23:25,12:05:25,420
20M-GLOBAUX-20-A_2_1,12:05:25,12:12:28,423
20M-GLOBAUX-20-A_2_1,12:12:28,12:19:28,420
20M-GLOBAUX-20-A_2_1,12:19:28,12:32:48,400
20M-GLOBAUX-20-A_2_1,12:32:48,12:39:23,395
20M-GLOBAUX-20-A_2_1,12:39:23,14:34:53,385
20M-GLOBAUX-20-A_2_1,14:34:53,14:41:15,382
20M-GLOBAUX-20-A_2_1,14:41:15,14:47:40,385
20M-GLOBAUX-20-A_2_1,14:47:40,14:54:00,380
20M-GLOBAUX-20-A_2_1,14:54:00,18:19:20,385
20M-GLOBAUX-20-A_2_1,18:19:20,18:25:44,384
20M-GLOBAUX-20-A_2_1,18:25:44,18:38:54,395
20M-GLOBAUX-20-A_2_1,18:38:54,19:00:39,435
20M-GLOBAUX-20-A_2_1,19:00:39,19:07:53,434
20M-GLOBAUX-20-A_2_1,19:07:53,19:29:38,435
20M-GLOBAUX-20-A_2_1,19:29:38,19:52:08,450
20M-GLOBAUX-20-A_2_1,19:52:08,19:59:53,465
20M-GLOBAUX-20-A_2_1,19:59:53,20:07:33,460
20M-GLOBAUX-20-A_2_1,20:07:33,20:46:18,465
20M-GLOBAUX-20-A_2_1,20:46:18,21:10:18,480
20M-GLOBAUX-20-A_2_1,21:10:18,21:35:48,510
20M-GLOBAUX-20-A_2_1,21:35:48,21:54:28,560
20M-GLOBAUX-20-A_2_1,21:54:28,22:32:28,570
20M-GLOBAUX-20-A_2_1,22:32:28,22:41:56,568
20M-GLOBAUX-20-A_2_1,22:41:56,23:10:26,570
20M-GLOBAUX-20-A_2_1,23:10:26,23:49:26,585
20M-GLOBAUX-20-A_2_1,23:49:26,23:59:15,589
20M-GLOBAUX-20-A_2_1,23:59:15,24:18:55,590
20M-GLOBAUX-20-A_2_1,24:18:55,25:08:55,600
20M-GLOBAUX-20-A_2_0,05:30:00,07:07:30,585
20M-GLOBAUX-20-A_2_0,07:07:30,07:44:30,555
20M-GLOBAUX-20-A_2_0,07:44:30,08:37:30,530
20M-GLOBAUX-20-A_2_0,08:37:30,11:02:00,510
20M-GLOBAUX-20-A_2_0,11:02:00,12:18:40,460
20M-GLOBAUX-20-A_2_0,12:18:40,12:40:40,440
20M-GLOBAUX-20-A_2_0,12:40:40,13:09:40,435
20M-GLOBAUX-20-A_2_0,13:09:40,19:28:15,385
20M-GLOBAUX-20-A_2_0,19:28:15,21:12:05,445
20M-GLOBAUX-20-A_2_0,21:12:05,21:50:50,465
20M-GLOBAUX-20-A_2_0,21:50:50,22:17:05,525
20M-GLOBAUX-20-A_2_0,22:17:05,22:53:05,540
20M-GLOBAUX-20-A_2_0,22:53:05,23:02:30,565
20M-GLOBAUX-20-A_2_0,23:02:30,24:00:00,575
20M-GLOBAUX-20-A_2_0,24:00:00,25:00:00,600
20M-GLOBAUX-20-A_4_0,05:30:00,25:10:00,600
20M-GLOBAUX-20-A_4_0,25:10:00,25:18:30,510
20M-GLOBAUX-20-A_4_0,25:18:30,25:30:00,690
20M-GLOBAUX-20-A_4_1,05:30:00,25:30:00,600
20M-GLOBAUX-20-A_5_3,05:30:00,08:49:30,630
20M-GLOBAUX-20-A_5_3,08:49:30,08:59:45,615
20M-GLOBAUX-20-A_5_3,08:59:45,20:11:15,510
20M-GLOBAUX-20-A_5_3,20:11:15,20:21:00,585
20M-GLOBAUX-20-A_5_3,20:21:00,25:15:00,630
20M-GLOBAUX-20-A_5_2,05:30:00,09:21:00,630
20M-GLOBAUX-20-A_5_2,09:21:00,20:32:30,510
20M-GLOBAUX-20-A_5_2,20:32:30,20:42:00,570
20M-GLOBAUX-20-A_5_2,20:42:00,25:15:00,630
20M-GLOBAUX-00-I_1_3,05:30:00,07:25:30,630
20M-GLOBAUX-00-I_1_3,07:25:30,08:40:10,560
20M-GLOBAUX-00-I_1_3,08:40:10,12:19:00,505
20M-GLOBAUX-00-I_1_3,12:19:00,15:00:00,460
20M-GLOBAUX-00-I_1_3,15:00:00,18:23:00,420
20M-GLOBAUX-00-I_1_3,18:23:00,18:31:20,500
20M-GLOBAUX-00-I_1_3,18:31:20,22:18:35,505
20M-GLOBAUX-00-I_1_3,22:18:35,22:29:00,625
20M-GLOBAUX-00-I_1_3,22:29:00,24:03:30,630
20M-GLOBAUX-00-I_1_3,24:03:30,24:38:00,690
20M-GLOBAUX-00-I_1_2,05:30:00,08:07:30,630
20M-GLOBAUX-00-I_1_2,08:07:30,09:22:10,560
20M-GLOBAUX-00-I_1_2,09:22:10,09:30:45,515
20M-GLOBAUX-00-I_1_2,09:30:45,11:37:00,505
20M-GLOBAUX-00-I_1_2,11:37:00,14:18:00,460
20M-GLOBAUX-00-I_1_2,14:18:00,18:23:00,420
20M-GLOBAUX-00-I_1_2,18:23:00,21:36:35,505
20M-GLOBAUX-00-I_1_2,21:36:35,21:45:50,555
20M-GLOBAUX-00-I_1_2,21:45:50,23:00:30,560
20M-GLOBAUX-00-I_1_2,23:00:30,24:35:00,630
20M-GLOBAUX-00-I_2_1,05:29:57,05:48:47,565
20M-GLOBAUX-00-I_2_1,05:48:47,07:50:07,560
20M-GLOBAUX-00-I_2_1,07:50:07,08:27:07,555
20M-GLOBAUX-00-I_2_1,08:27:07,08:45:17,545
20M-GLOBAUX-00-I_2_1,08:45:17,08:54:07,530
20M-GLOBAUX-00-I_2_1,08:54:07,09:29:07,525
20M-GLOBAUX-00-I_2_1,09:29:07,09:37:45,518
20M-GLOBAUX-00-I_2_1,09:37:45,09:46:20,515
20M-GLOBAUX-00-I_2_1,09:46:20,09:54:58,518
20M-GLOBAUX-00-I_2_1,09:54:58,11:20:48,515
20M-GLOBAUX-00-I_2_1,11:20:48,11:29:26,518
20M-GLOBAUX-00-I_2_1,11:29:26,11:55:11,515
20M-GLOBAUX-00-I_2_1,11:55:11,12:03:11,480
20M-GLOBAUX-00-I_2_1,12:03:11,12:19:01,475
20M-GLOBAUX-00-I_2_1,12:19:01,12:26:57,476
20M-GLOBAUX-00-I_2_1,12:26:57,12:42:47,475
20M-GLOBAUX-00-I_2_1,12:42:47,14:04:47,410
20M-GLOBAUX-00-I_2_1,14:04:47,14:11:38,411
20M-GLOBAUX-00-I_2_1,14:11:38,15:33:38,410
20M-GLOBAUX-00-I_2_1,15:33:38,15:40:25,407
20M-GLOBAUX-00-I_2_1,15:40:25,16:00:55,410
20M-GLOBAUX-00-I_2_1,16:00:55,16:08:10,435
20M-GLOBAUX-00-I_2_1,16:08:10,17:36:10,440
20M-GLOBAUX-00-I_2_1,17:36:10,17:51:10,450
20M-GLOBAUX-00-I_2_1,17:51:10,18:46:00,470
20M-GLOBAUX-00-I_2_1,18:46:00,18:53:49,469
20M-GLOBAUX-00-I_2_1,18:53:49,19:01:39,470
20M-GLOBAUX-00-I_2_1,19:01:39,19:09:28,469
20M-GLOBAUX-00-I_2_1,19:09:28,19:32:58,470
20M-GLOBAUX-00-I_2_1,19:32:58,19:40:46,468
20M-GLOBAUX-00-I_2_1,19:40:46,19:48:36,470
20M-GLOBAUX-00-I_2_1,19:48:36,19:56:48,492
20M-GLOBAUX-00-I_2_1,19:56:48,20:05:18,510
20M-GLOBAUX-00-I_2_1,20:05:18,20:13:47,509
20M-GLOBAUX-00-I_2_1,20:13:47,20:56:17,510
20M-GLOBAUX-00-I_2_1,20:56:17,21:04:57,520
20M-GLOBAUX-00-I_2_1,21:04:57,21:13:42,525
20M-GLOBAUX-00-I_2_1,21:13:42,21:31:22,530
20M-GLOBAUX-00-I_2_1,21:31:22,21:40:11,529
20M-GLOBAUX-00-I_2_1,21:40:11,21:49:01,530
20M-GLOBAUX-00-I_2_1,21:49:01,21:58:56,595
20M-GLOBAUX-00-I_2_1,21:58:56,22:28:56,600
20M-GLOBAUX-00-I_2_1,22:28:56,22:38:55,599
20M-GLOBAUX-00-I_2_1,22:38:55,22:58:55,600
20M-GLOBAUX-00-I_2_1,22:58:55,23:08:52,597
20M-GLOBAUX-00-I_2_1,23:08:52,23:18:52,600
20M-GLOBAUX-00-I_2_1,23:18:52,23:28:51,599
20M-GLOBAUX-00-I_2_1,23:28:51,23:48:51,600
20M-GLOBAUX-00-I_2_1,23:48:51,23:58:50,599
20M-GLOBAUX-00-I_2_1,23:58:50,24:38:50,600
20M-GLOBAUX-00-I_2_0,05:30:00,08:35:00,555
20M-GLOBAUX-00-I_2_0,08:35:00,08:44:00,540
20M-GLOBAUX-00-I_2_0,08:44:00,12:10:00,515
20M-GLOBAUX-00-I_2_0,12:10:00,12:18:15,495
20M-GLOBAUX-00-I_2_0,12:18:15,13:53:15,475
20M-GLOBAUX-00-I_2_0,13:53:15,14:07:15,420
20M-GLOBAUX-00-I_2_0,14:07:15,17:18:35,410
20M-GLOBAUX-00-I_2_0,17:18:35,18:39:15,440
20M-GLOBAUX-00-I_2_0,18:39:15,20:13:15,470
20M-GLOBAUX-00-I_2_0,20:13:15,21:01:15,480
20M-GLOBAUX-00-I_2_0,21:01:15,21:18:15,510
20M-GLOBAUX-00-I_2_0,21:18:15,22:01:10,515
20M-GLOBAUX-00-I_2_0,22:01:10,22:10:10,540
20M-GLOBAUX-00-I_2_0,22:10:10,22:20:00,590
20M-GLOBAUX-00-I_2_0,22:20:00,24:30:00,600
20M-GLOBAUX-00-I_4_0,05:30:00,24:40:00,600
20M-GLOBAUX-00-I_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-00-I_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-00-I_4_1,05:30:00,25:00:00,600
20M-GLOBAUX-00-I_5_3,05:30:00,08:49:30,630
20M-GLOBAUX-00-I_5_3,08:49:30,08:59:45,615
20M-GLOBAUX-00-I_5_3,08:59:45,19:20:15,510
20M-GLOBAUX-00-I_5_3,19:20:15,19:30:00,585
20M-GLOBAUX-00-I_5_3,19:30:00,24:45:00,630
20M-GLOBAUX-00-I_5_2,05:30:00,09:21:00,630
20M-GLOBAUX-00-I_5_2,09:21:00,19:41:30,510
20M-GLOBAUX-00-I_5_2,19:41:30,19:51:00,570
20M-GLOBAUX-00-I_5_2,19:51:00,24:45:00,630
20M-GLOBAUX-20-I_1_3,05:30:00,07:25:30,630
20M-GLOBAUX-20-I_1_3,07:25:30,08:40:10,560
20M-GLOBAUX-20-I_1_3,08:40:10,12:19:00,505
20M-GLOBAUX-20-I_1_3,12:19:00,15:00:00,460
20M-GLOBAUX-20-I_1_3,15:00:00,18:23:00,420
20M-GLOBAUX-20-I_1_3,18:23:00,18:31:20,500
20M-GLOBAUX-20-I_1_3,18:31:20,22:18:35,505
20M-GLOBAUX-20-I_1_3,22:18:35,22:29:00,625
20M-GLOBAUX-20-I_1_3,22:29:00,24:03:30,630
20M-GLOBAUX-20-I_1_3,24:03:30,24:38:00,690
20M-GLOBAUX-20-I_1_2,05:30:00,08:07:30,630
20M-GLOBAUX-20-I_1_2,08:07:30,09:22:10,560
20M-GLOBAUX-20-I_1_2,09:22:10,09:30:45,515
20M-GLOBAUX-20-I_1_2,09:30:45,11:37:00,505
20M-GLOBAUX-20-I_1_2,11:37:00,14:18:00,460
20M-GLOBAUX-20-I_1_2,14:18:00,18:23:00,420
20M-GLOBAUX-20-I_1_2,18:23:00,21:36:35,505
20M-GLOBAUX-20-I_1_2,21:36:35,21:45:50,555
20M-GLOBAUX-20-I_1_2,21:45:50,23:00:30,560
20M-GLOBAUX-20-I_1_2,23:00:30,24:35:00,630
20M-GLOBAUX-20-I_2_1,05:29:57,05:48:47,565
20M-GLOBAUX-20-I_2_1,05:48:47,07:50:07,560
20M-GLOBAUX-20-I_2_1,07:50:07,08:27:07,555
20M-GLOBAUX-20-I_2_1,08:27:07,08:45:17,545
20M-GLOBAUX-20-I_2_1,08:45:17,08:54:07,530
20M-GLOBAUX-20-I_2_1,08:54:07,09:29:07,525
20M-GLOBAUX-20-I_2_1,09:29:07,09:37:45,518
20M-GLOBAUX-20-I_2_1,09:37:45,09:46:20,515
20M-GLOBAUX-20-I_2_1,09:46:20,09:54:58,518
20M-GLOBAUX-20-I_2_1,09:54:58,11:20:48,515
